Timestamp_UTC,Timestamp_Local,Timezone_Bias,Time_Type,Artifact_Type,Action,User,Target_Path,Source_File,Evidence_ID,Verify_Cmd,Tag
2025-12-21T12:17:05.000000000,2025-12-21T12:17:05.000000000,0,Execution,Prefetch,ELEVATION_SERVICE.EXE (Run: 2),System,elevation_service.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] ELEVATION_SERVICE.EXE (Run: 2)
2025-12-21T12:17:04.000000000,2025-12-21T12:17:04.000000000,0,Execution,Prefetch,MSEDGE.EXE (Run: 2),System,msedge.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] MSEDGE.EXE (Run: 2)
2025-12-21T12:17:04.000000000,2025-12-21T12:17:04.000000000,0,Execution,Prefetch,MSEDGE.EXE (Run: 3),System,msedge.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] MSEDGE.EXE (Run: 3)
2025-12-21T12:17:02.000000000,2025-12-21T12:17:02.000000000,0,Execution,Prefetch,RUNDLL32.EXE (Run: 2),System,rundll32.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] RUNDLL32.EXE (Run: 2)
2025-12-21T12:17:00.000000000,2025-12-21T12:17:00.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 1),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 1)
2025-12-21T12:16:46.000000000,2025-12-21T12:16:46.000000000,0,Execution,Prefetch,BDEUISRV.EXE (Run: 1),System,bdeuisrv.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] BDEUISRV.EXE (Run: 1)
2025-12-21T12:16:46.000000000,2025-12-21T12:16:46.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 3),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 3)
2025-12-21T12:16:43.000000000,2025-12-21T12:16:43.000000000,0,Execution,Prefetch,WLRMDR.EXE (Run: 5),System,wlrmdr.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] WLRMDR.EXE (Run: 5)
2025-12-21T12:16:32.000000000,2025-12-21T12:16:32.000000000,0,Execution,Prefetch,MSEDGEWEBVIEW2.EXE (Run: 5),System,msedgewebview2.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] MSEDGEWEBVIEW2.EXE (Run: 5)
2025-12-21T12:16:31.832262000,2025-12-21T12:16:31.832262000,0,Artifact_Write,Amcache,VSSVC.exe,System,vssvc.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:16:30.000000000,2025-12-21T12:16:30.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 3),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 3)
2025-12-21T12:13:33.769733000,2025-12-21T12:13:33.769733000,0,Artifact_Write,Amcache,AppHostRegistrationVerifier.exe,System,apphostregistrationverifier.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:13:15.000000000,2025-12-21T12:13:15.000000000,0,Execution,Prefetch,ONEDRIVE.EXE (Run: 2),System,onedrive.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] ONEDRIVE.EXE (Run: 2)
2025-12-21T12:13:13.000000000,2025-12-21T12:13:13.000000000,0,Execution,Prefetch,MSEDGE.EXE (Run: 1),System,msedge.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] MSEDGE.EXE (Run: 1)
2025-12-21T12:13:07.000000000,2025-12-21T12:13:07.000000000,0,Execution,Prefetch,SDBINST.EXE (Run: 3),System,sdbinst.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SDBINST.EXE (Run: 3)
2025-12-21T12:13:03.657479000,2025-12-21T12:13:03.657479000,0,Artifact_Write,Amcache,sdbinst.exe,System,sdbinst.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:12:56.000000000,2025-12-21T12:12:56.000000000,0,Execution,Prefetch,RUNTIMEBROKER.EXE (Run: 1),System,runtimebroker.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] RUNTIMEBROKER.EXE (Run: 1)
2025-12-21T12:12:22.000000000,2025-12-21T12:12:22.000000000,0,Execution,Prefetch,NISSRV.EXE (Run: 1),System,nissrv.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] NISSRV.EXE (Run: 1)
2025-12-21T12:12:19.000000000,2025-12-21T12:12:19.000000000,0,Execution,Prefetch,MPCMDRUN.EXE (Run: 2),System,mpcmdrun.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] MPCMDRUN.EXE (Run: 2)
2025-12-21T12:12:10.000000000,2025-12-21T12:12:10.000000000,0,Execution,Prefetch,DISMHOST.EXE (Run: 2),System,dismhost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] DISMHOST.EXE (Run: 2)
2025-12-21T12:12:10.000000000,2025-12-21T12:12:10.000000000,0,Execution,Prefetch,TIWORKER.EXE (Run: 2),System,tiworker.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] TIWORKER.EXE (Run: 2)
2025-12-21T12:12:10.000000000,2025-12-21T12:12:10.000000000,0,Execution,Prefetch,TRUSTEDINSTALLER.EXE (Run: 3),System,trustedinstaller.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] TRUSTEDINSTALLER.EXE (Run: 3)
2025-12-21T12:12:07.546491000,2025-12-21T12:12:07.546491000,0,Artifact_Write,Amcache,vm3dservice.exe,System,vm3dservice.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:12:07.000000000,2025-12-21T12:12:07.000000000,0,Execution,Prefetch,GAMEBAR.EXE (Run: 1),System,gamebar.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] GAMEBAR.EXE (Run: 1)
2025-12-21T12:12:07.000000000,2025-12-21T12:12:07.000000000,0,Execution,Prefetch,VM3DSERVICE.EXE (Run: 2),System,vm3dservice.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] VM3DSERVICE.EXE (Run: 2)
2025-12-21T12:12:06.831723000,2025-12-21T12:12:06.831723000,0,Artifact_Write,Amcache,dmclient.exe,System,dmclient.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:12:04.000000000,2025-12-21T12:12:04.000000000,0,Execution,Prefetch,DLLHOST.EXE (Run: 2),System,dllhost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] DLLHOST.EXE (Run: 2)
2025-12-21T12:11:56.011000000,2025-12-21T12:11:56.011000000,0,Execution,UserAssist,Microsoft.XboxGamingOverlay_8wekyb3d8bbwe!App (Run: 1),user,microsoft.xboxgamingoverlay_8wekyb3d8bbwe!app,C:\Temp\Trigger\out\Registry\20251224220358\20251224220358_UserAssist__E_Users_user_NTUSER.DAT.csv,,,
2025-12-21T12:11:42.430208000,2025-12-21T12:11:42.430208000,0,Artifact_Write,Amcache,VGAuthService.exe,System,vgauthservice.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:11:42.299213000,2025-12-21T12:11:42.299213000,0,Artifact_Write,Amcache,msdtc.exe,System,msdtc.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:10:51.470782000,2025-12-21T12:10:51.470782000,0,Artifact_Write,Amcache,WmiApSrv.exe,System,wmiapsrv.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:10:46.000000000,2025-12-21T12:10:46.000000000,0,Execution,Prefetch,WERMGR.EXE (Run: 3),System,wermgr.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] WERMGR.EXE (Run: 3)
2025-12-21T12:09:17.000000000,2025-12-21T12:09:17.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 2),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 2)
2025-12-21T12:09:15.237051000,2025-12-21T12:09:15.237051000,0,Artifact_Write,Amcache,ApplicationFrameHost.exe,System,applicationframehost.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:09:12.000000000,2025-12-21T12:09:12.000000000,0,Execution,Prefetch,RUNTIMEBROKER.EXE (Run: 2),System,runtimebroker.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] RUNTIMEBROKER.EXE (Run: 2)
2025-12-21T12:09:08.000000000,2025-12-21T12:09:08.000000000,0,Execution,Prefetch,DLLHOST.EXE (Run: 3),System,dllhost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] DLLHOST.EXE (Run: 3)
2025-12-21T12:09:05.941663000,2025-12-21T12:09:05.941663000,0,Artifact_Write,Amcache,SecurityHealthSystray.exe,System,securityhealthsystray.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:09:05.603027000,2025-12-21T12:09:05.603027000,0,Artifact_Write,Amcache,fodhelper.exe,System,fodhelper.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:09:05.420482000,2025-12-21T12:09:05.420482000,0,Artifact_Write,Amcache,SecurityHealthHost.exe,System,securityhealthhost.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:09:04.000000000,2025-12-21T12:09:04.000000000,0,Execution,Prefetch,LOGONUI.EXE (Run: 2),System,logonui.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] LOGONUI.EXE (Run: 2)
2025-12-21T12:08:53.039451000,2025-12-21T12:08:53.039451000,0,Artifact_Write,Amcache,msiexec.exe,System,msiexec.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:08:34.000000000,2025-12-21T12:08:34.000000000,0,Execution,Prefetch,WMIPRVSE.EXE (Run: 12),System,wmiprvse.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] WMIPRVSE.EXE (Run: 12)
2025-12-21T12:08:32.000000000,2025-12-21T12:08:32.000000000,0,Execution,Prefetch,BACKGROUNDTASKHOST.EXE (Run: 4),System,backgroundtaskhost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] BACKGROUNDTASKHOST.EXE (Run: 4)
2025-12-21T12:08:32.000000000,2025-12-21T12:08:32.000000000,0,Execution,Prefetch,BACKGROUNDTASKHOST.EXE (Run: 1),System,backgroundtaskhost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] BACKGROUNDTASKHOST.EXE (Run: 1)
2025-12-21T12:08:32.000000000,2025-12-21T12:08:32.000000000,0,Execution,Prefetch,BACKGROUNDTASKHOST.EXE (Run: 2),System,backgroundtaskhost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] BACKGROUNDTASKHOST.EXE (Run: 2)
2025-12-21T12:08:30.108984000,2025-12-21T12:08:30.108984000,0,Artifact_Write,Amcache,ipconfig.exe,System,ipconfig.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:08:29.225821000,2025-12-21T12:08:29.225821000,0,Artifact_Write,Amcache,comreg.exe,System,comreg.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:08:25.478951000,2025-12-21T12:08:25.478951000,0,Artifact_Write,Amcache,VMwareResolutionSet.exe,System,vmwareresolutionset.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:08:23.274914000,2025-12-21T12:08:23.274914000,0,Artifact_Write,Amcache,cmd.exe,System,cmd.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T12:08:23.124291000,2025-12-21T12:08:23.124291000,0,Artifact_Write,Amcache,vmtoolsd.exe,System,vmtoolsd.exe,C:\Temp\Trigger\out\ProgramExecution\20251225070119_Amcache_UnassociatedFileEntries.csv,,,
2025-12-21T11:34:08.000000000,2025-12-21T11:34:08.000000000,0,Execution,Prefetch,DLLHOST.EXE (Run: 1),System,dllhost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] DLLHOST.EXE (Run: 1)
2025-12-21T11:34:07.000000000,2025-12-21T11:34:07.000000000,0,Execution,Prefetch,COMREG.EXE (Run: 1),System,comreg.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] COMREG.EXE (Run: 1)
2025-12-21T11:34:04.000000000,2025-12-21T11:34:04.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 2),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 2)
2025-12-21T11:33:52.000000000,2025-12-21T11:33:52.000000000,0,Execution,Prefetch,DRVINST.EXE (Run: 10),System,drvinst.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] DRVINST.EXE (Run: 10)
2025-12-21T11:33:45.000000000,2025-12-21T11:33:45.000000000,0,Execution,Prefetch,SVCHOST.EXE (Run: 2),System,svchost.exe,C:\Temp\Trigger\out\ProgramExecution\20251224220215_PECmd_Output.csv,,,[EXEC] SVCHOST.EXE (Run: 2)
