Timestamp_UTC,Timestamp_Local,Timezone_Bias,Time_Type,Artifact_Type,Action,User,Target_Path,Source_File,Evidence_ID,Verify_Cmd,Tag
2025-12-21T11:41:14.983227000,2025-12-21T11:41:14.983227000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.976070000,2025-12-21T11:41:14.976070000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.964851000,2025-12-21T11:41:14.964851000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.942096000,2025-12-21T11:41:14.942096000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.932279000,2025-12-21T11:41:14.932279000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.923276000,2025-12-21T11:41:14.923276000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.912145000,2025-12-21T11:41:14.912145000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.895991000,2025-12-21T11:41:14.895991000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.884571000,2025-12-21T11:41:14.884571000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.872320000,2025-12-21T11:41:14.872320000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.865867000,2025-12-21T11:41:14.865867000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.856399000,2025-12-21T11:41:14.856399000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.847277000,2025-12-21T11:41:14.847277000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.823769000,2025-12-21T11:41:14.823769000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.817059000,2025-12-21T11:41:14.817059000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.806435000,2025-12-21T11:41:14.806435000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.778672000,2025-12-21T11:41:14.778672000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.757662000,2025-12-21T11:41:14.757662000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.729185000,2025-12-21T11:41:14.729185000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.717863000,2025-12-21T11:41:14.717863000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.703383000,2025-12-21T11:41:14.703383000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.694041000,2025-12-21T11:41:14.694041000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.685324000,2025-12-21T11:41:14.685324000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.673080000,2025-12-21T11:41:14.673080000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.662181000,2025-12-21T11:41:14.662181000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.650861000,2025-12-21T11:41:14.650861000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.641538000,2025-12-21T11:41:14.641538000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.636443000,2025-12-21T11:41:14.636443000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.627587000,2025-12-21T11:41:14.627587000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.618412000,2025-12-21T11:41:14.618412000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.610983000,2025-12-21T11:41:14.610983000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.604285000,2025-12-21T11:41:14.604285000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.590214000,2025-12-21T11:41:14.590214000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.582988000,2025-12-21T11:41:14.582988000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.577871000,2025-12-21T11:41:14.577871000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.570379000,2025-12-21T11:41:14.570379000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.563382000,2025-12-21T11:41:14.563382000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.550327000,2025-12-21T11:41:14.550327000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.542974000,2025-12-21T11:41:14.542974000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.489695000,2025-12-21T11:41:14.489695000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.474034000,2025-12-21T11:41:14.474034000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.461726000,2025-12-21T11:41:14.461726000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.419661000,2025-12-21T11:41:14.419661000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.403644000,2025-12-21T11:41:14.403644000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.392373000,2025-12-21T11:41:14.392373000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.367178000,2025-12-21T11:41:14.367178000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.341525000,2025-12-21T11:41:14.341525000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.305029000,2025-12-21T11:41:14.305029000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.239375000,2025-12-21T11:41:14.239375000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.222985000,2025-12-21T11:41:14.222985000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.200247000,2025-12-21T11:41:14.200247000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
2025-12-21T11:41:14.121774000,2025-12-21T11:41:14.121774000,0,Artifact_Write,Amcache,Unknown_App,System,unknown_app,C:\Temp\Trigger2\out\ProgramExecution\20251225100405_Amcache_DriveBinaries.csv,,,
